timestamp,run_id,config_bits,L1_heat_tracking,L2_rolling_window,L3_linear_decay,L4_pipelining_metrics,L5_window_inference,L6_decay_inference,L7_adaptive_heartrate,replicate,L1_heat,L2_window,L3_decay,L4_pipeline,L5_win_inf,L6_decay_inf,L7_heartrate,total_lookups,cache_hits,cache_hit_pct,bucket_hits,bucket_hit_pct,cache_lat_ns,cache_lat_std,bucket_lat_ns,bucket_lat_std,ctx_pred_total,ctx_correct,ctx_acc_pct,cache_promos,cache_demos,win_diversity_pct,win_final_bytes,win_width,win_total_exec,win_var_q48,decay_slope,total_heat,hot_words,stale_words,stale_ratio,avg_heat,tick_count,tick_target_ns,infer_runs,early_exits,prefetch_acc_pct,prefetch_attempts,prefetch_hits,win_tune_checks,final_win_size,workload_ns_q48,runtime_ms,words_exec,dict_lookups,mem_bytes,speedup,ci_lower,ci_upper,cpu_temp_delta,cpu_freq_delta,decay_rate_q16,decay_min_ns,rolling_win_size,shrink_rate,demotion_thresh,hotwords_enabled,pipelining_enabled
2025-11-22 23:46:43,35,0100100,0,1,0,0,1,0,0,5,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,53,3585,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,175610003456,0,4501,4395,0,1.0000,0.000000,0.000000,0,-32636928,1,1000,4096,75,10,1,1
2025-11-22 23:46:50,211,0000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,39,1946,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130140798976,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1507328,1,1000,4096,75,10,1,1
2025-11-22 23:46:56,122,0100101,0,1,0,0,1,0,1,2,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,43,4474,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,139941838848,0,4501,4395,0,1.0000,0.000000,0.000000,0,28770304,1,1000,4096,75,10,1,1
2025-11-22 23:47:03,80,0010010,0,0,1,0,0,1,0,20,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,39,2075,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,129662582784,0,4501,4395,0,1.0000,0.000000,0.000000,0,2621440,1,1000,4096,75,10,1,1
2025-11-22 23:47:10,137,0100101,0,1,0,0,1,0,1,17,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,42,2232,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,141344047104,0,4501,4395,0,1.0000,0.000000,0.000000,0,27000832,1,1000,4096,75,10,1,1
2025-11-22 23:47:16,236,0000000,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,54,3835,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,173287473152,0,4501,4395,0,1.0000,0.000000,0.000000,0,-36438016,1,1000,4096,75,10,1,1
2025-11-22 23:47:23,161,1000101,1,0,0,0,1,0,1,11,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,32,1371,59,4682,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,149209546752,0,4501,4395,0,1.0000,0.000000,0.000000,0,-15466496,1,1000,4096,75,10,1,1
2025-11-22 23:47:30,27,0010111,0,0,1,0,1,1,1,27,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,40,2161,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130167209984,0,4501,4395,0,1.0000,0.000000,0.000000,0,-983040,1,1000,4096,75,10,1,1
2025-11-22 23:47:36,158,1000101,1,0,0,0,1,0,1,8,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,36,1444,62,5204,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,163999973376,0,4501,4395,0,1.0000,0.000000,0.000000,0,25690112,1,1000,4096,75,10,1,1
2025-11-22 23:47:43,141,0100101,0,1,0,0,1,0,1,21,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,41,2225,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132281008128,0,4501,4395,0,1.0000,0.000000,0.000000,0,0,1,1000,4096,75,10,1,1
2025-11-22 23:47:49,218,0000000,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,38,1949,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,127742902272,0,4501,4395,0,1.0000,0.000000,0.000000,0,-327680,1,1000,4096,75,10,1,1
2025-11-22 23:47:56,45,0100100,0,1,0,0,1,0,0,15,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,54,3793,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,180067172352,0,4501,4395,0,1.0000,0.000000,0.000000,0,-9633792,1,1000,4096,75,10,1,1
2025-11-22 23:48:03,46,0100100,0,1,0,0,1,0,0,16,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,39,1986,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130829975552,0,4501,4395,0,1.0000,0.000000,0.000000,0,1048576,1,1000,4096,75,10,1,1
2025-11-22 23:48:09,25,0010111,0,0,1,0,1,1,1,25,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,49,3120,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,169404858368,0,4501,4395,0,1.0000,0.000000,0.000000,0,-27197440,1,1000,4096,75,10,1,1
2025-11-22 23:48:16,223,0000000,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,46,2780,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,150610313216,0,4501,4395,0,1.0000,0.000000,0.000000,0,3211264,1,1000,4096,75,10,1,1
2025-11-22 23:48:22,4,0010111,0,0,1,0,1,1,1,4,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,52,7498,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,166045220864,0,4501,4395,0,1.0000,0.000000,0.000000,0,-26345472,1,1000,4096,75,10,1,1
2025-11-22 23:48:29,169,1000101,1,0,0,0,1,0,1,19,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,29,951,51,3439,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,126725914624,0,4501,4395,0,1.0000,0.000000,0.000000,0,18481152,1,1000,4096,75,10,1,1
2025-11-22 23:48:36,188,0000011,0,0,0,0,0,1,1,8,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,61,4815,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,196584931328,0,4501,4395,0,1.0000,0.000000,0.000000,0,-6619136,1,1000,4096,75,10,1,1
2025-11-22 23:48:42,165,1000101,1,0,0,0,1,0,1,15,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,31,1125,54,3815,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,140046696448,0,4501,4395,0,1.0000,0.000000,0.000000,0,-11665408,1,1000,4096,75,10,1,1
2025-11-22 23:48:49,186,0000011,0,0,0,0,0,1,1,6,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,38,1885,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,129483079680,0,4501,4395,0,1.0000,0.000000,0.000000,0,-196608,1,1000,4096,75,10,1,1
2025-11-22 23:48:56,239,0000000,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,88,2952345,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,192625377280,0,4501,4395,0,1.0000,0.000000,0.000000,0,-14417920,1,1000,4096,75,10,1,1
2025-11-22 23:49:02,52,0100100,0,1,0,0,1,0,0,22,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,49,3186,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,162763309056,0,4501,4395,0,1.0000,0.000000,0.000000,0,-39976960,1,1000,4096,75,10,1,1
2025-11-22 23:49:09,231,0000000,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,41,2275,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132054056960,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 23:49:16,70,0010010,0,0,1,0,0,1,0,10,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,42,27270,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130153250816,0,4501,4395,0,1.0000,0.000000,0.000000,0,30081024,1,1000,4096,75,10,1,1
2025-11-22 23:49:22,83,0010010,0,0,1,0,0,1,0,23,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,58,4266,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,189133815808,0,4501,4395,0,1.0000,0.000000,0.000000,0,-9764864,1,1000,4096,75,10,1,1
2025-11-22 23:49:29,97,0110111,0,1,1,0,1,1,1,7,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,62,39992,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,189761126400,0,4501,4395,0,1.0000,0.000000,0.000000,0,-16384000,1,1000,4096,75,10,1,1
2025-11-22 23:49:35,215,0000000,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,41,2379,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132015325184,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 23:49:42,5,0010111,0,0,1,0,1,1,1,5,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,40,2141,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132108910592,0,4501,4395,0,1.0000,0.000000,0.000000,0,458752,1,1000,4096,75,10,1,1
2025-11-22 23:49:49,42,0100100,0,1,0,0,1,0,0,12,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,54,3792,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,176543956992,0,4501,4395,0,1.0000,0.000000,0.000000,0,-45088768,1,1000,4096,75,10,1,1
2025-11-22 23:49:55,98,0110111,0,1,1,0,1,1,1,8,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,43,3598,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,135415070720,0,4501,4395,0,1.0000,0.000000,0.000000,0,15925248,1,1000,4096,75,10,1,1
2025-11-22 23:50:02,24,0010111,0,0,1,0,1,1,1,24,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,38,1932,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,124059189248,0,4501,4395,0,1.0000,0.000000,0.000000,0,15204352,1,1000,4096,75,10,1,1
2025-11-22 23:50:09,207,0000011,0,0,0,0,0,1,1,27,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,51,3541,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,167484719104,0,4501,4395,0,1.0000,0.000000,0.000000,0,-34996224,1,1000,4096,75,10,1,1
2025-11-22 23:50:15,232,0000000,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,39,2037,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,126607884288,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1703936,1,1000,4096,75,10,1,1
2025-11-22 23:50:22,220,0000000,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,38,1848,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,125216030720,0,4501,4395,0,1.0000,0.000000,0.000000,0,12517376,1,1000,4096,75,10,1,1
2025-11-22 23:50:28,154,1000101,1,0,0,0,1,0,1,4,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,36,14574,55,4269,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,146034720768,0,4501,4395,0,1.0000,0.000000,0.000000,0,196608,1,1000,4096,75,10,1,1
2025-11-22 23:50:35,9,0010111,0,0,1,0,1,1,1,9,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,41,13525,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,129986396160,0,4501,4395,0,1.0000,0.000000,0.000000,0,19595264,1,1000,4096,75,10,1,1
2025-11-22 23:50:42,26,0010111,0,0,1,0,1,1,1,26,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,58,4405,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,182795960320,0,4501,4395,0,1.0000,0.000000,0.000000,0,-25427968,1,1000,4096,75,10,1,1
2025-11-22 23:50:48,66,0010010,0,0,1,0,0,1,0,6,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,55,3923,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,180681900032,0,4501,4395,0,1.0000,0.000000,0.000000,0,-35717120,1,1000,4096,75,10,1,1
2025-11-22 23:50:55,152,1000101,1,0,0,0,1,0,1,2,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,35,1332,60,4632,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,155834449920,0,4501,4395,0,1.0000,0.000000,0.000000,0,39452672,1,1000,4096,75,10,1,1
2025-11-22 23:51:01,225,0000000,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,41,2184,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,131658416128,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 23:51:08,222,0000000,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,45,81648,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,129892876288,0,4501,4395,0,1.0000,0.000000,0.000000,0,5242880,1,1000,4096,75,10,1,1
2025-11-22 23:51:15,86,0010010,0,0,1,0,0,1,0,26,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,54,3882,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,176122101760,0,4501,4395,0,1.0000,0.000000,0.000000,0,-25952256,1,1000,4096,75,10,1,1
2025-11-22 23:51:21,190,0000011,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,49,156503,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,136675393536,0,4501,4395,0,1.0000,0.000000,0.000000,0,32178176,1,1000,4096,75,10,1,1
2025-11-22 23:51:28,48,0100100,0,1,0,0,1,0,0,18,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,40,2043,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130808152064,0,4501,4395,0,1.0000,0.000000,0.000000,0,1114112,1,1000,4096,75,10,1,1
2025-11-22 23:51:34,224,0000000,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,39,2046,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,133018812416,0,4501,4395,0,1.0000,0.000000,0.000000,0,-11862016,1,1000,4096,75,10,1,1
2025-11-22 23:51:41,195,0000011,0,0,0,0,0,1,1,15,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,51,3429,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,167244726272,0,4501,4395,0,1.0000,0.000000,0.000000,0,-34734080,1,1000,4096,75,10,1,1
2025-11-22 23:51:48,3,0010111,0,0,1,0,1,1,1,3,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,45,2889,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,145411604480,0,4501,4395,0,1.0000,0.000000,0.000000,0,-44040192,1,1000,4096,75,10,1,1
2025-11-22 23:51:54,54,0100100,0,1,0,0,1,0,0,24,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,45,12661,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,137498329088,0,4501,4395,0,1.0000,0.000000,0.000000,0,-17563648,1,1000,4096,75,10,1,1
2025-11-22 23:52:01,84,0010010,0,0,1,0,0,1,0,24,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,39,2046,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,125132800000,0,4501,4395,0,1.0000,0.000000,0.000000,0,0,1,1000,4096,75,10,1,1
2025-11-22 23:52:08,235,0000000,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,47,140267,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,131468623872,0,4501,4395,0,1.0000,0.000000,0.000000,0,7405568,1,1000,4096,75,10,1,1
2025-11-22 23:52:14,49,0100100,0,1,0,0,1,0,0,19,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,41,2403,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,136052539392,0,4501,4395,0,1.0000,0.000000,0.000000,0,6553600,1,1000,4096,75,10,1,1
2025-11-22 23:52:21,47,0100100,0,1,0,0,1,0,0,17,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,37,1850,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,123506524160,0,4501,4395,0,1.0000,0.000000,0.000000,0,-23199744,1,1000,4096,75,10,1,1
2025-11-22 23:52:28,50,0100100,0,1,0,0,1,0,0,20,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,38,1986,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,122678280192,0,4501,4395,0,1.0000,0.000000,0.000000,0,720896,1,1000,4096,75,10,1,1
2025-11-22 23:52:34,198,0000011,0,0,0,0,0,1,1,18,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,40,16495,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,124354887680,0,4501,4395,0,1.0000,0.000000,0.000000,0,786432,1,1000,4096,75,10,1,1
2025-11-22 23:52:41,181,0000011,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,39,2050,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,124484648960,0,4501,4395,0,1.0000,0.000000,0.000000,0,-65536,1,1000,4096,75,10,1,1
2025-11-22 23:52:47,128,0100101,0,1,0,0,1,0,1,8,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,41,2290,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,135989493760,0,4501,4395,0,1.0000,0.000000,0.000000,0,-12845056,1,1000,4096,75,10,1,1
2025-11-22 23:52:54,228,0000000,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,42,2349,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,137031254016,0,4501,4395,0,1.0000,0.000000,0.000000,0,-655360,1,1000,4096,75,10,1,1
2025-11-22 23:53:01,182,0000011,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,50,5883,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,163716857856,0,4501,4395,0,1.0000,0.000000,0.000000,0,-22478848,1,1000,4096,75,10,1,1
2025-11-22 23:53:07,168,1000101,1,0,0,0,1,0,1,18,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,40,2042,72,7011,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,183125803008,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1572864,1,1000,4096,75,10,1,1
2025-11-22 23:53:14,68,0010010,0,0,1,0,0,1,0,8,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,42,2281,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132484366336,0,4501,4395,0,1.0000,0.000000,0.000000,0,5177344,1,1000,4096,75,10,1,1
2025-11-22 23:53:21,21,0010111,0,0,1,0,1,1,1,21,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,38,1974,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,131252551680,0,4501,4395,0,1.0000,0.000000,0.000000,0,-589824,1,1000,4096,75,10,1,1
2025-11-22 23:53:27,123,0100101,0,1,0,0,1,0,1,3,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,39,2004,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,129469841408,0,4501,4395,0,1.0000,0.000000,0.000000,0,-131072,1,1000,4096,75,10,1,1
2025-11-22 23:53:34,14,0010111,0,0,1,0,1,1,1,14,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,42,2435,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,136934457344,0,4501,4395,0,1.0000,0.000000,0.000000,0,-19267584,1,1000,4096,75,10,1,1
2025-11-22 23:53:40,17,0010111,0,0,1,0,1,1,1,17,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,38,1846,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,124343156736,0,4501,4395,0,1.0000,0.000000,0.000000,0,458752,1,1000,4096,75,10,1,1
2025-11-22 23:53:47,175,1000101,1,0,0,0,1,0,1,25,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,31,1083,54,3831,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,142445117440,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 23:53:54,85,0010010,0,0,1,0,0,1,0,25,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,39,1992,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130387673088,0,4501,4395,0,1.0000,0.000000,0.000000,0,-12910592,1,1000,4096,75,10,1,1
2025-11-22 23:54:00,44,0100100,0,1,0,0,1,0,0,14,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,39,1998,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130756247552,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 23:54:07,129,0100101,0,1,0,0,1,0,1,9,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,50,3431,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,162483142656,0,4501,4395,0,1.0000,0.000000,0.000000,0,-21102592,1,1000,4096,75,10,1,1
