timestamp,run_id,L1_heat_tracking,L2_rolling_window,L3_linear_decay,L4_pipelining_metrics,L5_window_inference,L6_decay_inference,L7_adaptive_heartrate,replicate,L1_heat,L2_window,L3_decay,L4_pipeline,L5_win_inf,L6_decay_inf,L7_heartrate,total_lookups,cache_hits,cache_hit_pct,bucket_hits,bucket_hit_pct,cache_lat_ns,cache_lat_std,bucket_lat_ns,bucket_lat_std,ctx_pred_total,ctx_correct,ctx_acc_pct,cache_promos,cache_demos,win_diversity_pct,win_final_bytes,win_width,win_total_exec,win_var_q48,decay_slope,total_heat,hot_words,stale_words,stale_ratio,avg_heat,tick_count,tick_target_ns,infer_runs,early_exits,prefetch_acc_pct,prefetch_attempts,prefetch_hits,win_tune_checks,final_win_size,workload_ns_q48,runtime_ms,words_exec,dict_lookups,mem_bytes,speedup,ci_lower,ci_upper,cpu_temp_delta,cpu_freq_delta,decay_rate_q16,decay_min_ns,rolling_win_size,shrink_rate,demotion_thresh,hotwords_enabled,pipelining_enabled
2025-11-22 12:15:15,558,0,0,1,0,0,1,0,18,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,40,2211,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132813422592,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 12:15:22,3571,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3991,1085,27.19,2187,54.80,29,949,52,3834,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,615,5,27,0.094737,2.157895,0,1000000,0,0,0.00,0,0,0,4096,144955604992,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 12:15:29,1497,0,1,1,0,0,0,1,27,0,1,1,0,0,0,1,3991,0,0.00,3272,81.98,0,0,39,2279,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,126370775040,0,4501,4395,0,1.0000,0.000000,0.000000,0,-327680,1,1000,4096,75,10,1,1
2025-11-22 12:15:37,210,0,0,0,0,1,1,0,30,0,0,0,0,1,1,0,3991,0,0.00,3272,81.98,0,0,39,2115,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,131417243648,0,4501,4395,0,1.0000,0.000000,0.000000,0,-65536,1,1000,4096,75,10,1,1
2025-11-22 12:15:44,191,0,0,0,0,1,1,0,11,0,0,0,0,1,1,0,3991,0,0.00,3272,81.98,0,0,39,2149,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132198563840,0,4501,4395,0,1.0000,0.000000,0.000000,0,9830400,1,1000,4096,75,10,1,1
2025-11-22 12:15:52,309,0,0,0,1,0,1,0,9,0,0,0,1,0,1,0,3991,294,7.37,2978,74.62,37,1523,44,2708,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,206532247552,0,4501,4395,0,1.0000,0.000000,0.000000,0,2818048,1,1000,4096,75,10,1,1
2025-11-22 12:15:58,3290,1,1,0,1,1,0,1,20,1,1,0,1,1,0,1,3991,1429,35.81,1843,46.18,42,2127,75,7901,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,262498418688,0,4501,4395,0,1.0000,0.000000,0.000000,0,54067200,1,1000,4096,75,10,1,1
2025-11-22 12:16:05,452,0,0,0,1,1,1,1,2,0,0,0,1,1,1,1,3991,294,7.37,2978,74.62,43,2062,48,3222,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,200656289792,0,4501,4395,0,1.0000,0.000000,0.000000,0,-8847360,1,1000,4096,75,10,1,1
2025-11-22 12:16:12,174,0,0,0,0,1,0,1,24,0,0,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,40,2109,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132996464640,0,4501,4395,0,1.0000,0.000000,0.000000,0,23199744,1,1000,4096,75,10,1,1
2025-11-22 12:16:18,3802,1,1,1,1,1,1,0,22,1,1,1,1,1,1,0,3991,1245,31.20,2027,50.79,42,2272,73,7331,851,752,88.37,14,0,0.00,4096,4096,1630,0,0.333328,500,6,25,0.087719,1.754386,0,1000000,0,0,88.37,851,752,0,4096,287556108288,0,4501,4395,0,1.0000,0.000000,0.000000,0,-41287680,1,1000,4096,75,10,1,1
2025-11-22 12:16:25,3282,1,1,0,1,1,0,1,12,1,1,0,1,1,0,1,3991,1429,35.81,1843,46.18,31,1148,53,3759,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,193577943040,0,4501,4395,0,1.0000,0.000000,0.000000,0,0,1,1000,4096,75,10,1,1
2025-11-22 12:16:32,3677,1,1,1,1,0,1,0,17,1,1,1,1,0,1,0,3991,1243,31.15,2029,50.84,50,22125,79,8295,851,752,88.37,14,0,0.00,4096,4096,1630,0,0.333328,395,5,26,0.091228,1.385965,0,1000000,0,0,88.37,851,752,0,4096,350729142272,0,4501,4395,0,1.0000,0.000000,0.000000,0,-6684672,1,1000,4096,75,10,1,1
2025-11-22 12:16:38,2372,1,0,0,1,1,1,1,2,1,0,0,1,1,1,1,3991,1429,35.81,1843,46.18,33,1274,57,4307,851,752,88.37,19,0,0.00,4096,4096,0,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,198215204864,0,4501,4395,0,1.0000,0.000000,0.000000,0,6881280,1,1000,4096,75,10,1,1
2025-11-22 12:16:45,1689,0,1,1,1,0,0,0,9,0,1,1,1,0,0,0,3991,294,7.37,2978,74.62,42,1976,47,3329,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,215564353536,0,4501,4395,0,1.0000,0.000000,0.000000,0,-7864320,1,1000,4096,75,10,1,1
2025-11-22 12:16:52,2002,1,0,0,0,0,1,0,22,1,0,0,0,0,1,0,3991,1327,33.25,1945,48.73,30,988,53,3763,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,134839533568,0,4501,4395,0,1.0000,0.000000,0.000000,0,-262144,1,1000,4096,75,10,1,1
2025-11-22 12:16:58,2043,1,0,0,0,1,0,0,3,1,0,0,0,1,0,0,3991,1327,33.25,1945,48.73,39,1745,69,6367,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,174749188096,0,4501,4395,0,1.0000,0.000000,0.000000,0,-28311552,1,1000,4096,75,10,1,1
2025-11-22 12:17:06,3193,1,1,0,1,0,1,0,13,1,1,0,1,0,1,0,3991,1429,35.81,1843,46.18,42,2143,71,6823,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,251102101504,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1769472,1,1000,4096,75,10,1,1
2025-11-22 12:17:12,1232,0,1,0,1,0,0,1,2,0,1,0,1,0,0,1,3991,294,7.37,2978,74.62,39,1700,52,3796,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,226645180416,0,4501,4395,0,1.0000,0.000000,0.000000,0,12386304,1,1000,4096,75,10,1,1
2025-11-22 12:17:19,2438,1,0,1,0,0,0,1,8,1,0,1,0,0,0,1,3991,1070,26.81,2202,55.17,43,1985,72,6601,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,548,5,27,0.094737,1.922807,0,1000000,0,0,0.00,0,0,0,4096,206948925440,0,4501,4395,0,1.0000,0.000000,0.000000,0,-6881280,1,1000,4096,75,10,1,1
2025-11-22 12:17:25,3105,1,1,0,0,1,1,1,15,1,1,0,0,1,1,1,3991,1327,33.25,1945,48.73,32,1383,52,4007,0,0,0.00,12,0,0.00,4096,4096,1630,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,136324513792,0,4501,4395,0,1.0000,0.000000,0.000000,0,131072,1,1000,4096,75,10,1,1
2025-11-22 12:17:32,2566,1,0,1,0,1,0,1,16,1,0,1,0,1,0,1,3991,1088,27.26,2184,54.72,28,849,46,2848,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,547,5,27,0.094737,1.919298,0,1000000,0,0,0.00,0,0,0,4096,139185291264,0,4501,4395,0,1.0000,0.000000,0.000000,0,458752,1,1000,4096,75,10,1,1
2025-11-22 12:17:39,715,0,0,1,0,1,1,1,25,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,44,2658,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,146663014400,0,4501,4395,0,1.0000,0.000000,0.000000,0,18219008,1,1000,4096,75,10,1,1
2025-11-22 12:17:45,1265,0,1,0,1,0,1,0,5,0,1,0,1,0,1,0,3991,294,7.37,2978,74.62,39,1763,49,3199,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,208551870464,0,4501,4395,0,1.0000,0.000000,0.000000,0,7602176,1,1000,4096,75,10,1,1
2025-11-22 12:17:52,1573,0,1,1,0,1,0,0,13,0,1,1,0,1,0,0,3991,0,0.00,3272,81.98,0,0,39,2033,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,125679239168,0,4501,4395,0,1.0000,0.000000,0.000000,0,26804224,1,1000,4096,75,10,1,1
2025-11-22 12:17:58,3168,1,1,0,1,0,0,1,18,1,1,0,1,0,0,1,3991,1429,35.81,1843,46.18,38,1655,69,19592,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,230774341632,0,4501,4395,0,1.0000,0.000000,0.000000,0,47120384,1,1000,4096,75,10,1,1
2025-11-22 12:18:05,499,0,0,1,0,0,0,0,19,0,0,1,0,0,0,0,3991,0,0.00,3272,81.98,0,0,78,8196,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,286764171264,0,4501,4395,0,1.0000,0.000000,0.000000,0,-53608448,1,1000,4096,75,10,1,1
2025-11-22 12:18:12,2017,1,0,0,0,0,1,1,7,1,0,0,0,0,1,1,3991,1327,33.25,1945,48.73,29,962,54,27914,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,132040032256,0,4501,4395,0,1.0000,0.000000,0.000000,0,-917504,1,1000,4096,75,10,1,1
2025-11-22 12:18:18,3636,1,1,1,1,0,0,1,6,1,1,1,1,0,0,1,3991,1247,31.25,2025,50.74,41,2015,73,7522,851,752,88.37,15,0,0.00,4096,4096,1630,0,0.333328,513,7,25,0.087719,1.800000,0,1000000,0,0,88.37,851,752,0,4096,321628864512,0,4501,4395,0,1.0000,0.000000,0.000000,0,-37289984,1,1000,4096,75,10,1,1
2025-11-22 12:18:25,367,0,0,0,1,1,0,0,7,0,0,0,1,1,0,0,3991,294,7.37,2978,74.62,38,1600,43,2574,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,182591684608,0,4501,4395,0,1.0000,0.000000,0.000000,0,12189696,1,1000,4096,75,10,1,1
2025-11-22 12:18:31,2931,1,1,0,0,0,0,1,21,1,1,0,0,0,0,1,3991,1327,33.25,1945,48.73,39,1700,69,6425,0,0,0.00,12,0,0.00,4096,4096,1630,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,181257175040,0,4501,4395,0,1.0000,0.000000,0.000000,0,5177344,1,1000,4096,75,10,1,1
2025-11-22 12:18:38,3043,1,1,0,0,1,0,1,13,1,1,0,0,1,0,1,3991,1327,33.25,1945,48.73,32,1143,53,3714,0,0,0.00,12,0,0.00,4096,4096,1630,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,139506221056,0,4501,4395,0,1.0000,0.000000,0.000000,0,-11141120,1,1000,4096,75,10,1,1
2025-11-22 12:18:45,2768,1,0,1,1,1,0,0,8,1,0,1,1,1,0,0,3991,1250,31.32,2022,50.66,28,928,50,3322,851,752,88.37,15,0,0.00,4096,4096,0,0,0.333328,543,8,25,0.087719,1.905263,0,1000000,0,0,88.37,851,752,0,4096,184999542784,0,4501,4395,0,1.0000,0.000000,0.000000,0,-3473408,1,1000,4096,75,10,1,1
2025-11-22 12:18:51,3744,1,1,1,1,1,0,0,24,1,1,1,1,1,0,0,3991,1250,31.32,2022,50.66,31,1119,55,29638,851,752,88.37,15,0,0.00,4096,4096,1630,0,0.333328,517,8,25,0.087719,1.814035,0,1000000,0,0,88.37,851,752,0,4096,236436520960,0,4501,4395,0,1.0000,0.000000,0.000000,0,12648448,1,1000,4096,75,10,1,1
2025-11-22 12:18:58,2639,1,0,1,0,1,1,1,29,1,0,1,0,1,1,1,3991,1089,27.29,2183,54.70,31,1057,51,3468,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,606,5,27,0.094737,2.126316,0,1000000,0,0,0.00,0,0,0,4096,144260988928,0,4501,4395,0,1.0000,0.000000,0.000000,0,-8847360,1,1000,4096,75,10,1,1
2025-11-22 12:19:04,2515,1,0,1,0,0,1,1,25,1,0,1,0,0,1,1,3991,1073,26.89,2199,55.10,37,1557,62,4953,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,575,5,27,0.094737,2.017544,0,1000000,0,0,0.00,0,0,0,4096,176121839616,0,4501,4395,0,1.0000,0.000000,0.000000,0,-41615360,1,1000,4096,75,10,1,1
2025-11-22 12:19:11,2644,1,0,1,1,0,0,0,4,1,0,1,1,0,0,0,3991,1248,31.27,2024,50.71,41,1971,72,6896,851,752,88.37,14,0,0.00,4096,4096,0,0,0.333328,396,5,26,0.091228,1.389474,0,1000000,0,0,88.37,851,752,0,4096,315630354432,0,4501,4395,0,1.0000,0.000000,0.000000,0,-27328512,1,1000,4096,75,10,1,1
2025-11-22 12:19:17,3626,1,1,1,1,0,0,0,26,1,1,1,1,0,0,0,3991,1246,31.22,2026,50.76,34,1292,80,518183,851,752,88.37,15,0,0.00,4096,4096,1630,0,0.333328,491,8,25,0.087719,1.722807,0,1000000,0,0,88.37,851,752,0,4096,230035423232,0,4501,4395,0,1.0000,0.000000,0.000000,0,-6684672,1,1000,4096,75,10,1,1
2025-11-22 12:19:24,2657,1,0,1,1,0,0,0,17,1,0,1,1,0,0,0,3991,1248,31.27,2024,50.71,46,24593,76,8090,851,752,88.37,15,0,0.00,4096,4096,0,0,0.333328,518,7,25,0.087719,1.817544,0,1000000,0,0,88.37,851,752,0,4096,289088929792,0,4501,4395,0,1.0000,0.000000,0.000000,0,23920640,1,1000,4096,75,10,1,1
2025-11-22 12:19:31,1088,0,1,0,0,1,0,0,8,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,46,2728,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,156343009280,0,4501,4395,0,1.0000,0.000000,0.000000,0,29097984,1,1000,4096,75,10,1,1
2025-11-22 12:19:37,185,0,0,0,0,1,1,0,5,0,0,0,0,1,1,0,3991,0,0.00,3272,81.98,0,0,38,10154,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,126156079104,0,4501,4395,0,1.0000,0.000000,0.000000,0,1048576,1,1000,4096,75,10,1,1
2025-11-22 12:19:44,3230,1,1,0,1,0,1,1,20,1,1,0,1,0,1,1,3991,1429,35.81,1843,46.18,34,1418,58,5974,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,209437917184,0,4501,4395,0,1.0000,0.000000,0.000000,0,0,1,1000,4096,75,10,1,1
2025-11-22 12:19:51,2145,1,0,0,0,1,1,1,15,1,0,0,0,1,1,1,3991,1327,33.25,1945,48.73,58,4163,104,15310,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,260305321984,0,4501,4395,0,1.0000,0.000000,0.000000,0,-44171264,1,1000,4096,75,10,1,1
2025-11-22 12:19:58,3665,1,1,1,1,0,1,0,5,1,1,1,1,0,1,0,3991,1251,31.35,2021,50.64,31,1120,54,3888,851,752,88.37,15,0,0.00,4096,4096,1630,0,0.333328,516,7,25,0.087719,1.810526,0,1000000,0,0,88.37,851,752,0,4096,242029232128,0,4501,4395,0,1.0000,0.000000,0.000000,0,1310720,1,1000,4096,75,10,1,1
2025-11-22 12:20:05,442,0,0,0,1,1,1,0,22,0,0,0,1,1,1,0,3991,294,7.37,2978,74.62,39,1696,46,2866,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,196953636864,0,4501,4395,0,1.0000,0.000000,0.000000,0,-11927552,1,1000,4096,75,10,1,1
2025-11-22 12:20:13,3552,1,1,1,0,1,1,0,12,1,1,1,0,1,1,0,3991,1080,27.06,2192,54.92,28,871,50,3764,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,612,5,27,0.094737,2.147368,0,1000000,0,0,0.00,0,0,0,4096,148008665088,0,4501,4395,0,1.0000,0.000000,0.000000,0,-720896,1,1000,4096,75,10,1,1
2025-11-22 12:20:20,1986,1,0,0,0,0,1,0,6,1,0,0,0,0,1,0,3991,1327,33.25,1945,48.73,51,3010,88,10430,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,228514463744,0,4501,4395,0,1.0000,0.000000,0.000000,0,-72482816,1,1000,4096,75,10,1,1
2025-11-22 12:20:28,3372,1,1,1,0,0,0,0,12,1,1,1,0,0,0,0,3991,1088,27.26,2184,54.72,28,899,46,2676,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,625,5,27,0.094737,2.192982,0,1000000,0,0,0.00,0,0,0,4096,133229707264,0,4501,4395,0,1.0000,0.000000,0.000000,0,-16711680,1,1000,4096,75,10,1,1
2025-11-22 12:20:35,2519,1,0,1,0,0,1,1,29,1,0,1,0,0,1,1,3991,1086,27.21,2186,54.77,30,1029,49,3152,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,624,5,27,0.094737,2.189474,0,1000000,0,0,0.00,0,0,0,4096,143328673792,0,4501,4395,0,1.0000,0.000000,0.000000,0,29360128,1,1000,4096,75,10,1,1
2025-11-22 12:20:42,3155,1,1,0,1,0,0,1,5,1,1,0,1,0,0,1,3991,1429,35.81,1843,46.18,33,1313,56,4258,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,209541660672,0,4501,4395,0,1.0000,0.000000,0.000000,0,-65536,1,1000,4096,75,10,1,1
2025-11-22 12:20:48,3165,1,1,0,1,0,0,1,15,1,1,0,1,0,0,1,3991,1429,35.81,1843,46.18,38,1697,66,5970,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,231553957888,0,4501,4395,0,1.0000,0.000000,0.000000,0,-917504,1,1000,4096,75,10,1,1
2025-11-22 12:20:55,3602,1,1,1,1,0,0,0,2,1,1,1,1,0,0,0,3991,1249,31.30,2023,50.69,35,1339,60,4626,851,752,88.37,15,0,0.00,4096,4096,1630,0,0.333328,540,8,25,0.087719,1.894737,0,1000000,0,0,88.37,851,752,0,4096,214659170304,0,4501,4395,0,1.0000,0.000000,0.000000,0,48234496,1,1000,4096,75,10,1,1
2025-11-22 12:21:02,2986,1,1,0,0,0,1,1,16,1,1,0,0,0,1,1,3991,1327,33.25,1945,48.73,30,996,51,3524,0,0,0.00,12,0,0.00,4096,4096,1630,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,130893414400,0,4501,4395,0,1.0000,0.000000,0.000000,0,1048576,1,1000,4096,75,10,1,1
2025-11-22 12:21:08,1529,0,1,1,0,0,1,0,29,0,1,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,65,598938,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,170019586048,0,4501,4395,0,1.0000,0.000000,0.000000,0,6750208,1,1000,4096,75,10,1,1
2025-11-22 12:21:15,972,0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,39,1976,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,129520369664,0,4501,4395,0,1.0000,0.000000,0.000000,0,262144,1,1000,4096,75,10,1,1
2025-11-22 12:21:21,1177,0,1,0,0,1,1,1,7,0,1,0,0,1,1,1,3991,0,0.00,3272,81.98,0,0,59,4524,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,192729579520,0,4501,4395,0,1.0000,0.000000,0.000000,0,-6750208,1,1000,4096,75,10,1,1
2025-11-22 12:21:28,331,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,3991,294,7.37,2978,74.62,37,1551,41,2447,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,199636287488,0,4501,4395,0,1.0000,0.000000,0.000000,0,-16908288,1,1000,4096,75,10,1,1
2025-11-22 12:21:34,697,0,0,1,0,1,1,1,7,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,41,2290,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,134731137024,0,4501,4395,0,1.0000,0.000000,0.000000,0,14876672,1,1000,4096,75,10,1,1
2025-11-22 12:21:41,2892,1,1,0,0,0,0,0,12,1,1,0,0,0,0,0,3991,1327,33.25,1945,48.73,32,1151,56,4309,0,0,0.00,12,0,0.00,4096,4096,1630,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,144545415168,0,4501,4395,0,1.0000,0.000000,0.000000,0,26083328,1,1000,4096,75,10,1,1
2025-11-22 12:21:47,1267,0,1,0,1,0,1,0,7,0,1,0,1,0,1,0,3991,294,7.37,2978,74.62,32,1232,41,2351,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,183836934144,0,4501,4395,0,1.0000,0.000000,0.000000,0,2293760,1,1000,4096,75,10,1,1
2025-11-22 12:21:54,2862,1,0,1,1,1,1,1,12,1,0,1,1,1,1,1,3991,1247,31.25,2025,50.74,35,1397,61,5132,851,752,88.37,15,0,0.00,4096,4096,0,0,0.333328,517,7,25,0.087719,1.814035,0,1000000,0,0,88.37,851,752,0,4096,250281656320,0,4501,4395,0,1.0000,0.000000,0.000000,0,5898240,1,1000,4096,75,10,1,1
2025-11-22 12:22:00,3770,1,1,1,1,1,0,1,20,1,1,1,1,1,0,1,3991,1248,31.27,2024,50.71,31,1081,58,21011,851,752,88.37,15,0,0.00,4096,4096,1630,0,0.333328,516,8,25,0.087719,1.810526,0,1000000,0,0,88.37,851,752,0,4096,198714064896,0,4501,4395,0,1.0000,0.000000,0.000000,0,-7405568,1,1000,4096,75,10,1,1
2025-11-22 12:22:07,2888,1,1,0,0,0,0,0,8,1,1,0,0,0,0,0,3991,1327,33.25,1945,48.73,34,17153,59,4557,0,0,0.00,12,0,0.00,4096,4096,1630,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,145652252672,0,4501,4395,0,1.0000,0.000000,0.000000,0,-13041664,1,1000,4096,75,10,1,1
2025-11-22 12:22:14,2659,1,0,1,1,0,0,0,19,1,0,1,1,0,0,0,3991,1248,31.27,2024,50.71,31,1133,54,3871,851,752,88.37,15,0,0.00,4096,4096,0,0,0.333328,524,8,25,0.087719,1.838596,0,1000000,0,0,88.37,851,752,0,4096,229995184128,0,4501,4395,0,1.0000,0.000000,0.000000,0,8847360,1,1000,4096,75,10,1,1
2025-11-22 12:22:20,2769,1,0,1,1,1,0,0,9,1,0,1,1,1,0,0,3991,1246,31.22,2026,50.76,40,1770,72,6793,851,752,88.37,15,0,0.00,4096,4096,0,0,0.333328,534,8,25,0.087719,1.873684,0,1000000,0,0,88.37,851,752,0,4096,250677493760,0,4501,4395,0,1.0000,0.000000,0.000000,0,21037056,1,1000,4096,75,10,1,1
2025-11-22 12:22:27,1305,0,1,0,1,0,1,1,15,0,1,0,1,0,1,1,3991,294,7.37,2978,74.62,36,1465,44,7686,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,192481656832,0,4501,4395,0,1.0000,0.000000,0.000000,0,-524288,1,1000,4096,75,10,1,1
2025-11-22 12:22:33,760,0,0,1,1,0,0,1,10,0,0,1,1,0,0,1,3991,294,7.37,2978,74.62,42,2134,63,32536,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,275435225088,0,4501,4395,0,1.0000,0.000000,0.000000,0,-43057152,1,1000,4096,75,10,1,1
2025-11-22 12:22:40,3596,1,1,1,0,1,1,1,26,1,1,1,0,1,1,1,3991,1078,27.01,2194,54.97,28,851,49,3280,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,624,5,27,0.094737,2.189474,0,1000000,0,0,0.00,0,0,0,4096,136377008128,0,4501,4395,0,1.0000,0.000000,0.000000,0,-23986176,1,1000,4096,75,10,1,1
2025-11-22 12:22:47,3113,1,1,0,0,1,1,1,23,1,1,0,0,1,1,1,3991,1327,33.25,1945,48.73,29,957,51,3521,0,0,0.00,12,0,0.00,4096,4096,1630,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,127916507136,0,4501,4395,0,1.0000,0.000000,0.000000,0,-65536,1,1000,4096,75,10,1,1
2025-11-22 12:22:54,3589,1,1,1,0,1,1,1,19,1,1,1,0,1,1,1,3991,1077,26.99,2195,55.00,30,1011,51,10177,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,616,5,27,0.094737,2.161404,0,1000000,0,0,0.00,0,0,0,4096,147592052736,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
