run_id,L1_heat_tracking,L2_rolling_window,L3_linear_decay,L4_pipelining_metrics,L5_window_inference,L6_decay_inference,L7_adaptive_heartrate,replicate
696,0,0,1,0,1,1,1,6
324,0,0,0,1,0,1,0,24
2449,1,0,1,0,0,0,1,19
906,0,0,1,1,1,1,0,6
3765,1,1,1,1,1,0,1,15
2277,1,0,0,1,0,1,1,27
1157,0,1,0,0,1,1,0,17
292,0,0,0,1,0,0,1,22
804,0,0,1,1,0,1,0,24
1161,0,1,0,0,1,1,0,21
2039,1,0,0,0,0,1,1,29
2158,1,0,0,0,1,1,1,28
2991,1,1,0,0,0,1,1,21
3741,1,1,1,1,1,0,0,21
3291,1,1,0,1,1,0,1,21
368,0,0,0,1,1,0,0,8
1582,0,1,1,0,1,0,0,22
1063,0,1,0,0,0,1,1,13
144,0,0,0,0,1,0,0,24
879,0,0,1,1,1,0,1,9
1517,0,1,1,0,0,1,0,17
255,0,0,0,1,0,0,0,15
1836,0,1,1,1,1,0,1,6
2417,1,0,1,0,0,0,0,17
2286,1,0,0,1,1,0,0,6
2474,1,0,1,0,0,1,0,14
2300,1,0,0,1,1,0,0,20
2149,1,0,0,0,1,1,1,19
3831,1,1,1,1,1,1,1,21
389,0,0,0,1,1,0,0,29
218,0,0,0,0,1,1,1,8
3017,1,1,0,0,1,0,0,17
225,0,0,0,0,1,1,1,15
2980,1,1,0,0,0,1,1,10
1647,0,1,1,0,1,1,0,27
1051,0,1,0,0,0,1,1,1
952,0,0,1,1,1,1,1,22
2485,1,0,1,0,0,1,0,25
2555,1,0,1,0,1,0,1,5
1586,0,1,1,0,1,0,0,26
585,0,0,1,0,0,1,1,15
3274,1,1,0,1,1,0,1,4
2921,1,1,0,0,0,0,1,11
3781,1,1,1,1,1,1,0,1
350,0,0,0,1,0,1,1,20
2428,1,0,1,0,0,0,0,28
304,0,0,0,1,0,1,0,4
1884,0,1,1,1,1,1,0,24
2926,1,1,0,0,0,0,1,16
2755,1,0,1,1,0,1,1,25
1880,0,1,1,1,1,1,0,20
3453,1,1,1,0,0,1,1,3
656,0,0,1,0,1,0,1,26
1612,0,1,1,0,1,0,1,22
489,0,0,1,0,0,0,0,9
2988,1,1,0,0,0,1,1,18
1278,0,1,0,1,0,1,0,18
3810,1,1,1,1,1,1,0,30
508,0,0,1,0,0,0,0,28
1988,1,0,0,0,0,1,0,8
1358,0,1,0,1,1,0,1,8
2704,1,0,1,1,0,1,0,4
244,0,0,0,1,0,0,0,4
1196,0,1,0,0,1,1,1,26
2843,1,0,1,1,1,1,0,23
2000,1,0,0,0,0,1,0,20
1961,1,0,0,0,0,0,1,11
316,0,0,0,1,0,1,0,16
567,0,0,1,0,0,1,0,27
865,0,0,1,1,1,0,0,25
175,0,0,0,0,1,0,1,25
2404,1,0,1,0,0,0,0,4
3690,1,1,1,1,0,1,0,30
3531,1,1,1,0,1,0,1,21
1322,0,1,0,1,1,0,0,2
1777,0,1,1,1,0,1,1,7
1699,0,1,1,1,0,0,0,19
1484,0,1,1,0,0,0,1,14
691,0,0,1,0,1,1,1,1
150,0,0,0,0,1,0,0,30
1590,0,1,1,0,1,0,0,30
1393,0,1,0,1,1,1,0,13
1009,0,1,0,0,0,0,1,19
3698,1,1,1,1,0,1,1,8
271,0,0,0,1,0,0,1,1
3048,1,1,0,0,1,0,1,18
1189,0,1,0,0,1,1,1,19
379,0,0,0,1,1,0,0,19
3790,1,1,1,1,1,1,0,10
1146,0,1,0,0,1,1,0,6
798,0,0,1,1,0,1,0,18
2121,1,0,0,0,1,1,0,21
3098,1,1,0,0,1,1,1,8
1018,0,1,0,0,0,0,1,28
1518,0,1,1,0,0,1,0,18
578,0,0,1,0,0,1,1,8
1888,0,1,1,1,1,1,0,28
703,0,0,1,0,1,1,1,13
885,0,0,1,1,1,0,1,15
926,0,0,1,1,1,1,0,26
2399,1,0,0,1,1,1,1,29
2797,1,0,1,1,1,0,1,7
2783,1,0,1,1,1,0,0,23
520,0,0,1,0,0,0,1,10
280,0,0,0,1,0,0,1,10
380,0,0,0,1,1,0,0,20
1531,0,1,1,0,0,1,1,1
2711,1,0,1,1,0,1,0,11
2040,1,0,0,0,0,1,1,30
1193,0,1,0,0,1,1,1,23
2396,1,0,0,1,1,1,1,26
3028,1,1,0,0,1,0,0,28
3619,1,1,1,1,0,0,0,19
423,0,0,0,1,1,1,0,3
3806,1,1,1,1,1,1,0,26
3514,1,1,1,0,1,0,1,4
1321,0,1,0,1,1,0,0,1
1020,0,1,0,0,0,0,1,30
447,0,0,0,1,1,1,0,27
3840,1,1,1,1,1,1,1,30
83,0,0,0,0,0,1,0,23
2976,1,1,0,0,0,1,1,6
2345,1,0,0,1,1,1,0,5
1593,0,1,1,0,1,0,1,3
2486,1,0,1,0,0,1,0,26
326,0,0,0,1,0,1,0,26
1424,0,1,0,1,1,1,1,14
1318,0,1,0,1,0,1,1,28
166,0,0,0,0,1,0,1,16
3751,1,1,1,1,1,0,1,1
3574,1,1,1,0,1,1,1,4
3346,1,1,0,1,1,1,1,16
2780,1,0,1,1,1,0,0,20
3021,1,1,0,0,1,0,0,21
3401,1,1,1,0,0,0,1,11
2195,1,0,0,1,0,0,1,5
3616,1,1,1,1,0,0,0,16
3297,1,1,0,1,1,0,1,27
3192,1,1,0,1,0,1,0,12
1804,0,1,1,1,1,0,0,4
666,0,0,1,0,1,1,0,6
797,0,0,1,1,0,1,0,17
2911,1,1,0,0,0,0,1,1
2346,1,0,0,1,1,1,0,6
246,0,0,0,1,0,0,0,6
3486,1,1,1,0,1,0,0,6
1879,0,1,1,1,1,1,0,19
2439,1,0,1,0,0,0,1,9
3345,1,1,0,1,1,1,1,15
2642,1,0,1,1,0,0,0,2
3695,1,1,1,1,0,1,1,5
2356,1,0,0,1,1,1,0,16
2370,1,0,0,1,1,1,0,30
3045,1,1,0,0,1,0,1,15
1169,0,1,0,0,1,1,0,29
862,0,0,1,1,1,0,0,22
1139,0,1,0,0,1,0,1,29
3834,1,1,1,1,1,1,1,24
2423,1,0,1,0,0,0,0,23
477,0,0,0,1,1,1,1,27
53,0,0,0,0,0,0,1,23
88,0,0,0,0,0,1,0,28
927,0,0,1,1,1,1,0,27
2261,1,0,0,1,0,1,1,11
755,0,0,1,1,0,0,1,5
1113,0,1,0,0,1,0,1,3
3653,1,1,1,1,0,0,1,23
2963,1,1,0,0,0,1,0,23
3006,1,1,0,0,1,0,0,6
1971,1,0,0,0,0,0,1,21
3625,1,1,1,1,0,0,0,25
3305,1,1,0,1,1,1,0,5
480,0,0,0,1,1,1,1,30
2530,1,0,1,0,1,0,0,10
80,0,0,0,0,0,1,0,20
1370,0,1,0,1,1,0,1,20
1230,0,1,0,1,0,0,0,30
863,0,0,1,1,1,0,0,23
3483,1,1,1,0,1,0,0,3
2016,1,0,0,0,0,1,1,6
3373,1,1,1,0,0,0,0,13
1746,0,1,1,1,0,1,0,6
2786,1,0,1,1,1,0,0,26
79,0,0,0,0,0,1,0,19
1832,0,1,1,1,1,0,1,2
1087,0,1,0,0,1,0,0,7
1414,0,1,0,1,1,1,1,4
363,0,0,0,1,1,0,0,3
1078,0,1,0,0,0,1,1,28
3622,1,1,1,1,0,0,0,22
97,0,0,0,0,0,1,1,7
3417,1,1,1,0,0,0,1,27
1064,0,1,0,0,0,1,1,14
1460,0,1,1,0,0,0,0,20
2973,1,1,0,0,0,1,1,3
2296,1,0,0,1,1,0,0,16
3437,1,1,1,0,0,1,0,17
2375,1,0,0,1,1,1,1,5
1744,0,1,1,1,0,1,0,4
2070,1,0,0,0,1,0,0,30
2760,1,0,1,1,0,1,1,30
3774,1,1,1,1,1,0,1,24
2633,1,0,1,0,1,1,1,23
2790,1,0,1,1,1,0,0,30
2634,1,0,1,0,1,1,1,24
2477,1,0,1,0,0,1,0,17
3234,1,1,0,1,0,1,1,24
2157,1,0,0,0,1,1,1,27
203,0,0,0,0,1,1,0,23
3339,1,1,0,1,1,1,1,9
3258,1,1,0,1,1,0,0,18
2478,1,0,1,0,0,1,0,18
667,0,0,1,0,1,1,0,7
2219,1,0,0,1,0,0,1,29
3458,1,1,1,0,0,1,1,8
3047,1,1,0,0,1,0,1,17
1895,0,1,1,1,1,1,1,5
2523,1,0,1,0,1,0,0,3
2637,1,0,1,0,1,1,1,27
1399,0,1,0,1,1,1,0,19
3590,1,1,1,0,1,1,1,20
3629,1,1,1,1,0,0,0,29
3727,1,1,1,1,1,0,0,7
1285,0,1,0,1,0,1,0,25
1410,0,1,0,1,1,1,0,30
2965,1,1,0,0,0,1,0,25
3672,1,1,1,1,0,1,0,12
1522,0,1,1,0,0,1,0,22
2766,1,0,1,1,1,0,0,6
273,0,0,0,1,0,0,1,3
919,0,0,1,1,1,1,0,19
662,0,0,1,0,1,1,0,2
1613,0,1,1,0,1,0,1,23
2752,1,0,1,1,0,1,1,22
1730,0,1,1,1,0,0,1,20
3416,1,1,1,0,0,0,1,26
1691,0,1,1,1,0,0,0,11
3540,1,1,1,0,1,0,1,30
202,0,0,0,0,1,1,0,22
1555,0,1,1,0,0,1,1,25
1557,0,1,1,0,0,1,1,27
3072,1,1,0,0,1,1,0,12
1800,0,1,1,1,0,1,1,30
3473,1,1,1,0,0,1,1,23
3422,1,1,1,0,0,1,0,2
77,0,0,0,0,0,1,0,17
1910,0,1,1,1,1,1,1,20
1772,0,1,1,1,0,1,1,2
581,0,0,1,0,0,1,1,11
2502,1,0,1,0,0,1,1,12
854,0,0,1,1,1,0,0,14
604,0,0,1,0,1,0,0,4
1873,0,1,1,1,1,1,0,13
710,0,0,1,0,1,1,1,20
132,0,0,0,0,1,0,0,12
2086,1,0,0,0,1,0,1,16
136,0,0,0,0,1,0,0,16
2099,1,0,0,0,1,0,1,29
1266,0,1,0,1,0,1,0,6
2700,1,0,1,1,0,0,1,30
3348,1,1,0,1,1,1,1,18
1703,0,1,1,1,0,0,0,23
3371,1,1,1,0,0,0,0,11
3521,1,1,1,0,1,0,1,11
492,0,0,1,0,0,0,0,12
3771,1,1,1,1,1,0,1,21
2102,1,0,0,0,1,1,0,2
1608,0,1,1,0,1,0,1,18
799,0,0,1,1,0,1,0,19
295,0,0,0,1,0,0,1,25
947,0,0,1,1,1,1,1,17
1331,0,1,0,1,1,0,0,11
1973,1,0,0,0,0,0,1,23
3393,1,1,1,0,0,0,1,3
3713,1,1,1,1,0,1,1,23
951,0,0,1,1,1,1,1,21
1643,0,1,1,0,1,1,0,23
3139,1,1,0,1,0,0,0,19
3341,1,1,0,1,1,1,1,11
812,0,0,1,1,0,1,1,2
237,0,0,0,0,1,1,1,27
3285,1,1,0,1,1,0,1,15
1578,0,1,1,0,1,0,0,18
2685,1,0,1,1,0,0,1,15
1302,0,1,0,1,0,1,1,12
1354,0,1,0,1,1,0,1,4
2178,1,0,0,1,0,0,0,18
3598,1,1,1,0,1,1,1,28
706,0,0,1,0,1,1,1,16
3805,1,1,1,1,1,1,0,25
463,0,0,0,1,1,1,1,13
2938,1,1,0,0,0,0,1,28
2211,1,0,0,1,0,0,1,21
2543,1,0,1,0,1,0,0,23
3237,1,1,0,1,0,1,1,27
1275,0,1,0,1,0,1,0,15
1362,0,1,0,1,1,0,1,12
931,0,0,1,1,1,1,1,1
1224,0,1,0,1,0,0,0,24
1930,1,0,0,0,0,0,0,10
2956,1,1,0,0,0,1,0,16
1426,0,1,0,1,1,1,1,16
2815,1,0,1,1,1,0,1,25
8,0,0,0,0,0,0,0,8
2177,1,0,0,1,0,0,0,17
2124,1,0,0,0,1,1,0,24
690,0,0,1,0,1,1,0,30
1048,0,1,0,0,0,1,0,28
2570,1,0,1,0,1,0,1,20
859,0,0,1,1,1,0,0,19
1669,0,1,1,0,1,1,1,19
2738,1,0,1,1,0,1,1,8
934,0,0,1,1,1,1,1,4
3173,1,1,0,1,0,0,1,23
2006,1,0,0,0,0,1,0,26
1985,1,0,0,0,0,1,0,5
3207,1,1,0,1,0,1,0,27
627,0,0,1,0,1,0,0,27
963,0,1,0,0,0,0,0,3
772,0,0,1,1,0,0,1,22
2924,1,1,0,0,0,0,1,14
73,0,0,0,0,0,1,0,13
414,0,0,0,1,1,0,1,24
3317,1,1,0,1,1,1,0,17
3587,1,1,1,0,1,1,1,17
669,0,0,1,0,1,1,0,9
2360,1,0,0,1,1,1,0,20
829,0,0,1,1,0,1,1,19
3534,1,1,1,0,1,0,1,24
1045,0,1,0,0,0,1,0,25
261,0,0,0,1,0,0,0,21
889,0,0,1,1,1,0,1,19
3288,1,1,0,1,1,0,1,18
1685,0,1,1,1,0,0,0,5
3450,1,1,1,0,0,1,0,30
2220,1,0,0,1,0,0,1,30
315,0,0,0,1,0,1,0,15
2311,1,0,0,1,1,0,1,1
71,0,0,0,0,0,1,0,11
3229,1,1,0,1,0,1,1,19
2364,1,0,0,1,1,1,0,24
1592,0,1,1,0,1,0,1,2
1152,0,1,0,0,1,1,0,12
3809,1,1,1,1,1,1,0,29
2886,1,1,0,0,0,0,0,6
142,0,0,0,0,1,0,0,22
775,0,0,1,1,0,0,1,25
3532,1,1,1,0,1,0,1,22
1619,0,1,1,0,1,0,1,29
2143,1,0,0,0,1,1,1,13
738,0,0,1,1,0,0,0,18
601,0,0,1,0,1,0,0,1
1923,1,0,0,0,0,0,0,3
3134,1,1,0,1,0,0,0,14
973,0,1,0,0,0,0,0,13
657,0,0,1,0,1,0,1,27
966,0,1,0,0,0,0,0,6
205,0,0,0,0,1,1,0,25
1710,0,1,1,1,0,0,0,30
1279,0,1,0,1,0,1,0,19
2721,1,0,1,1,0,1,0,21
471,0,0,0,1,1,1,1,21
3238,1,1,0,1,0,1,1,28
1894,0,1,1,1,1,1,1,4
402,0,0,0,1,1,0,1,12
2066,1,0,0,0,1,0,0,26
2722,1,0,1,1,0,1,0,22
3638,1,1,1,1,0,0,1,8
3491,1,1,1,0,1,0,0,11
2042,1,0,0,0,1,0,0,2
904,0,0,1,1,1,1,0,4
2972,1,1,0,0,0,1,1,2
14,0,0,0,0,0,0,0,14
251,0,0,0,1,0,0,0,11
2424,1,0,1,0,0,0,0,24
1603,0,1,1,0,1,0,1,13
805,0,0,1,1,0,1,0,25
1843,0,1,1,1,1,0,1,13
1953,1,0,0,0,0,0,1,3
2132,1,0,0,0,1,1,1,2
51,0,0,0,0,0,0,1,21
1123,0,1,0,0,1,0,1,13
188,0,0,0,0,1,1,0,8
3649,1,1,1,1,0,0,1,19
3820,1,1,1,1,1,1,1,10
65,0,0,0,0,0,1,0,5
1016,0,1,0,0,0,0,1,26
530,0,0,1,0,0,0,1,20
2225,1,0,0,1,0,1,0,5
1995,1,0,0,0,0,1,0,15
1900,0,1,1,1,1,1,1,10
1760,0,1,1,1,0,1,0,20
2333,1,0,0,1,1,0,1,23
631,0,0,1,0,1,0,1,1
686,0,0,1,0,1,1,0,26
3205,1,1,0,1,0,1,0,25
1391,0,1,0,1,1,1,0,11
2230,1,0,0,1,0,1,0,10
1482,0,1,1,0,0,0,1,12
1679,0,1,1,0,1,1,1,29
2324,1,0,0,1,1,0,1,14
3127,1,1,0,1,0,0,0,7
2920,1,1,0,0,0,0,1,10
2048,1,0,0,0,1,0,0,8
3749,1,1,1,1,1,0,0,29
256,0,0,0,1,0,0,0,16
3630,1,1,1,1,0,0,0,30
467,0,0,0,1,1,1,1,17
894,0,0,1,1,1,0,1,24
426,0,0,0,1,1,1,0,6
2004,1,0,0,0,0,1,0,24
3284,1,1,0,1,1,0,1,14
3026,1,1,0,0,1,0,0,26
2602,1,0,1,0,1,1,0,22
577,0,0,1,0,0,1,1,7
165,0,0,0,0,1,0,1,15
3472,1,1,1,0,0,1,1,22
1445,0,1,1,0,0,0,0,5
545,0,0,1,0,0,1,0,5
498,0,0,1,0,0,0,0,18
431,0,0,0,1,1,1,0,11
3069,1,1,0,0,1,1,0,9
3576,1,1,1,0,1,1,1,6
3501,1,1,1,0,1,0,0,21
2249,1,0,0,1,0,1,0,29
319,0,0,0,1,0,1,0,19
1676,0,1,1,0,1,1,1,26
534,0,0,1,0,0,0,1,24
1392,0,1,0,1,1,1,0,12
3353,1,1,0,1,1,1,1,23
3403,1,1,1,0,0,0,1,13
3567,1,1,1,0,1,1,0,27
1644,0,1,1,0,1,1,0,24
3368,1,1,1,0,0,0,0,8
3644,1,1,1,1,0,0,1,14
370,0,0,0,1,1,0,0,10
3068,1,1,0,0,1,1,0,8
2848,1,0,1,1,1,1,0,28
2919,1,1,0,0,0,0,1,9
2317,1,0,0,1,1,0,1,7
3299,1,1,0,1,1,0,1,29
87,0,0,0,0,0,1,0,27
3498,1,1,1,0,1,0,0,18
2526,1,0,1,0,1,0,0,6
474,0,0,0,1,1,1,1,24
701,0,0,1,0,1,1,1,11
3396,1,1,1,0,0,0,1,6
2058,1,0,0,0,1,0,0,18
2009,1,0,0,0,0,1,0,29
525,0,0,1,0,0,0,1,15
3722,1,1,1,1,1,0,0,2
3578,1,1,1,0,1,1,1,8
3510,1,1,1,0,1,0,0,30
1102,0,1,0,0,1,0,0,22
1454,0,1,1,0,0,0,0,14
2592,1,0,1,0,1,1,0,12
409,0,0,0,1,1,0,1,19
248,0,0,0,1,0,0,0,8
746,0,0,1,1,0,0,0,26
222,0,0,0,0,1,1,1,12
2487,1,0,1,0,0,1,0,27
1047,0,1,0,0,0,1,0,27
860,0,0,1,1,1,0,0,20
3438,1,1,1,0,0,1,0,18
913,0,0,1,1,1,1,0,13
2617,1,0,1,0,1,1,1,7
1855,0,1,1,1,1,0,1,25
3154,1,1,0,1,0,0,1,4
2673,1,0,1,1,0,0,1,3
375,0,0,0,1,1,0,0,15
2525,1,0,1,0,1,0,0,5
3443,1,1,1,0,0,1,0,23
1329,0,1,0,1,1,0,0,9
2716,1,0,1,1,0,1,0,16
616,0,0,1,0,1,0,0,16
1769,0,1,1,1,0,1,0,29
1887,0,1,1,1,1,1,0,27
2255,1,0,0,1,0,1,1,5
3097,1,1,0,0,1,1,1,7
500,0,0,1,0,0,0,0,20
2873,1,0,1,1,1,1,1,23
1825,0,1,1,1,1,0,0,25
1918,0,1,1,1,1,1,1,28
2632,1,0,1,0,1,1,1,22
3558,1,1,1,0,1,1,0,18
1361,0,1,0,1,1,0,1,11
1997,1,0,0,0,0,1,0,17
1728,0,1,1,1,0,0,1,18
3172,1,1,0,1,0,0,1,22
1270,0,1,0,1,0,1,0,10
1372,0,1,0,1,1,0,1,22
3214,1,1,0,1,0,1,1,4
2978,1,1,0,0,0,1,1,8
424,0,0,0,1,1,1,0,4
2103,1,0,0,0,1,1,0,3
3163,1,1,0,1,0,0,1,13
3180,1,1,0,1,0,0,1,30
2254,1,0,0,1,0,1,1,4
3449,1,1,1,0,0,1,0,29
997,0,1,0,0,0,0,1,7
2620,1,0,1,0,1,1,1,10
3651,1,1,1,1,0,0,1,21
101,0,0,0,0,0,1,1,11
3430,1,1,1,0,0,1,0,10
886,0,0,1,1,1,0,1,16
574,0,0,1,0,0,1,1,4
964,0,1,0,0,0,0,0,4
532,0,0,1,0,0,0,1,22
2358,1,0,0,1,1,1,0,18
3583,1,1,1,0,1,1,1,13
2589,1,0,1,0,1,1,0,9
730,0,0,1,1,0,0,0,10
1231,0,1,0,1,0,0,1,1
317,0,0,0,1,0,1,0,17
281,0,0,0,1,0,0,1,11
1566,0,1,1,0,1,0,0,6
2007,1,0,0,0,0,1,0,27
1237,0,1,0,1,0,0,1,7
3673,1,1,1,1,0,1,0,13
1663,0,1,1,0,1,1,1,13
125,0,0,0,0,1,0,0,5
470,0,0,0,1,1,1,1,20
2638,1,0,1,0,1,1,1,28
2825,1,0,1,1,1,1,0,5
2267,1,0,0,1,0,1,1,17
1913,0,1,1,1,1,1,1,23
732,0,0,1,1,0,0,0,12
781,0,0,1,1,0,1,0,1
3385,1,1,1,0,0,0,0,25
1015,0,1,0,0,0,0,1,25
2091,1,0,0,0,1,0,1,21
1181,0,1,0,0,1,1,1,11
564,0,0,1,0,0,1,0,24
1128,0,1,0,0,1,0,1,18
2197,1,0,0,1,0,0,1,7
3511,1,1,1,0,1,0,1,1
3333,1,1,0,1,1,1,1,3
2409,1,0,1,0,0,0,0,9
624,0,0,1,0,1,0,0,24
1469,0,1,1,0,0,0,0,29
1257,0,1,0,1,0,0,1,27
3030,1,1,0,0,1,0,0,30
1132,0,1,0,0,1,0,1,22
1017,0,1,0,0,0,0,1,27
2692,1,0,1,1,0,0,1,22
286,0,0,0,1,0,0,1,16
619,0,0,1,0,1,0,0,19
3789,1,1,1,1,1,1,0,9
1861,0,1,1,1,1,1,0,1
220,0,0,0,0,1,1,1,10
1991,1,0,0,0,0,1,0,11
2584,1,0,1,0,1,1,0,4
2078,1,0,0,0,1,0,1,8
2374,1,0,0,1,1,1,1,4
692,0,0,1,0,1,1,1,2
3321,1,1,0,1,1,1,0,21
3529,1,1,1,0,1,0,1,19
1044,0,1,0,0,0,1,0,24
3307,1,1,0,1,1,1,0,7
1319,0,1,0,1,0,1,1,29
3697,1,1,1,1,0,1,1,7
2839,1,0,1,1,1,1,0,19
2835,1,0,1,1,1,1,0,15
3240,1,1,0,1,0,1,1,30
1560,0,1,1,0,0,1,1,30
167,0,0,0,0,1,0,1,17
1731,0,1,1,1,0,0,1,21
3499,1,1,1,0,1,0,0,19
1488,0,1,1,0,0,0,1,18
3723,1,1,1,1,1,0,0,3
3161,1,1,0,1,0,0,1,11
2144,1,0,0,0,1,1,1,14
796,0,0,1,1,0,1,0,16
2447,1,0,1,0,0,0,1,17
2994,1,1,0,0,0,1,1,24
49,0,0,0,0,0,0,1,19
842,0,0,1,1,1,0,0,2
1752,0,1,1,1,0,1,0,12
1234,0,1,0,1,0,0,1,4
548,0,0,1,0,0,1,0,8
457,0,0,0,1,1,1,1,7
1086,0,1,0,0,1,0,0,6
2379,1,0,0,1,1,1,1,9
311,0,0,0,1,0,1,0,11
1857,0,1,1,1,1,0,1,27
86,0,0,0,0,0,1,0,26
2588,1,0,1,0,1,1,0,8
3347,1,1,0,1,1,1,1,17
771,0,0,1,1,0,0,1,21
1838,0,1,1,1,1,0,1,8
3389,1,1,1,0,0,0,0,29
3610,1,1,1,1,0,0,0,10
2522,1,0,1,0,1,0,0,2
2546,1,0,1,0,1,0,0,26
93,0,0,0,0,0,1,1,3
334,0,0,0,1,0,1,1,4
1727,0,1,1,1,0,0,1,17
3554,1,1,1,0,1,1,0,14
2028,1,0,0,0,0,1,1,18
1049,0,1,0,0,0,1,0,29
1041,0,1,0,0,0,1,0,21
3138,1,1,0,1,0,0,0,18
949,0,0,1,1,1,1,1,19
3793,1,1,1,1,1,1,0,13
506,0,0,1,0,0,0,0,26
3645,1,1,1,1,0,0,1,15
2115,1,0,0,0,1,1,0,15
3684,1,1,1,1,0,1,0,24
984,0,1,0,0,0,0,0,24
2448,1,0,1,0,0,0,1,18
68,0,0,0,0,0,1,0,8
2463,1,0,1,0,0,1,0,3
1959,1,0,0,0,0,0,1,9
1987,1,0,0,0,0,1,0,7
2263,1,0,0,1,0,1,1,13
1206,0,1,0,1,0,0,0,6
1571,0,1,1,0,1,0,0,11
3621,1,1,1,1,0,0,0,21
20,0,0,0,0,0,0,0,20
3641,1,1,1,1,0,0,1,11
2933,1,1,0,0,0,0,1,23
3080,1,1,0,0,1,1,0,20
1729,0,1,1,1,0,0,1,19
3381,1,1,1,0,0,0,0,21
204,0,0,0,0,1,1,0,24
2803,1,0,1,1,1,0,1,13
2661,1,0,1,1,0,0,0,21
720,0,0,1,0,1,1,1,30
2590,1,0,1,0,1,1,0,10
31,0,0,0,0,0,0,1,1
1543,0,1,1,0,0,1,1,13
2107,1,0,0,0,1,1,0,7
702,0,0,1,0,1,1,1,12
3136,1,1,0,1,0,0,0,16
1344,0,1,0,1,1,0,0,24
2847,1,0,1,1,1,1,0,27
1472,0,1,1,0,0,0,1,2
3609,1,1,1,1,0,0,0,9
2964,1,1,0,0,0,1,0,24
1395,0,1,0,1,1,1,0,15
2354,1,0,0,1,1,1,0,14
1168,0,1,0,0,1,1,0,28
1871,0,1,1,1,1,1,0,11
1822,0,1,1,1,1,0,0,22
2773,1,0,1,1,1,0,0,13
2297,1,0,0,1,1,0,0,17
687,0,0,1,0,1,1,0,27
2480,1,0,1,0,0,1,0,20
33,0,0,0,0,0,0,1,3
3293,1,1,0,1,1,0,1,23
955,0,0,1,1,1,1,1,25
3146,1,1,0,1,0,0,0,26
1852,0,1,1,1,1,0,1,22
100,0,0,0,0,0,1,1,10
1667,0,1,1,0,1,1,1,17
272,0,0,0,1,0,0,1,2
1477,0,1,1,0,0,0,1,7
3386,1,1,1,0,0,0,0,26
597,0,0,1,0,0,1,1,27
2259,1,0,0,1,0,1,1,9
3822,1,1,1,1,1,1,1,12
3132,1,1,0,1,0,0,0,12
3178,1,1,0,1,0,0,1,28
235,0,0,0,0,1,1,1,25
1520,0,1,1,0,0,1,0,20
2444,1,0,1,0,0,0,1,14
2914,1,1,0,0,0,0,1,4
2429,1,0,1,0,0,0,0,29
2878,1,0,1,1,1,1,1,28
124,0,0,0,0,1,0,0,4
2883,1,1,0,0,0,0,0,3
3093,1,1,0,0,1,1,1,3
1427,0,1,0,1,1,1,1,17
453,0,0,0,1,1,1,1,3
2325,1,0,0,1,1,0,1,15
646,0,0,1,0,1,0,1,16
954,0,0,1,1,1,1,1,24
1209,0,1,0,1,0,0,0,9
1563,0,1,1,0,1,0,0,3
3668,1,1,1,1,0,1,0,8
650,0,0,1,0,1,0,1,20
3174,1,1,0,1,0,0,1,24
2758,1,0,1,1,0,1,1,28
1486,0,1,1,0,0,0,1,16
485,0,0,1,0,0,0,0,5
1601,0,1,1,0,1,0,1,11
3469,1,1,1,0,0,1,1,19
2413,1,0,1,0,0,0,0,13
766,0,0,1,1,0,0,1,16
168,0,0,0,0,1,0,1,18
420,0,0,0,1,1,0,1,30
948,0,0,1,1,1,1,1,18
2229,1,0,0,1,0,1,0,9
3442,1,1,1,0,0,1,0,22
1584,0,1,1,0,1,0,0,24
3492,1,1,1,0,1,0,0,12
1554,0,1,1,0,0,1,1,24
2837,1,0,1,1,1,1,0,17
844,0,0,1,1,1,0,0,4
4,0,0,0,0,0,0,0,4
3141,1,1,0,1,0,0,0,21
1033,0,1,0,0,0,1,0,13
3148,1,1,0,1,0,0,0,28
1853,0,1,1,1,1,0,1,23
1249,0,1,0,1,0,0,1,19
914,0,0,1,1,1,1,0,14
1491,0,1,1,0,0,0,1,21
1695,0,1,1,1,0,0,0,15
469,0,0,0,1,1,1,1,19
3759,1,1,1,1,1,0,1,9
1485,0,1,1,0,0,0,1,15
1975,1,0,0,0,0,0,1,25
250,0,0,0,1,0,0,0,10
2250,1,0,0,1,0,1,0,30
2108,1,0,0,0,1,1,0,8
2294,1,0,0,1,1,0,0,14
2215,1,0,0,1,0,0,1,25
935,0,0,1,1,1,1,1,5
1811,0,1,1,1,1,0,0,11
2909,1,1,0,0,0,0,0,29
21,0,0,0,0,0,0,0,21
2635,1,0,1,0,1,1,1,25
2410,1,0,1,0,0,0,0,10
3042,1,1,0,0,1,0,1,12
3604,1,1,1,1,0,0,0,4
2585,1,0,1,0,1,1,0,5
24,0,0,0,0,0,0,0,24
693,0,0,1,0,1,1,1,3
1084,0,1,0,0,1,0,0,4
1170,0,1,0,0,1,1,0,30
121,0,0,0,0,1,0,0,1
2291,1,0,0,1,1,0,0,11
1162,0,1,0,0,1,1,0,22
2199,1,0,0,1,0,0,1,9
643,0,0,1,0,1,0,1,13
2664,1,0,1,1,0,0,0,24
1175,0,1,0,0,1,1,1,5
1001,0,1,0,0,0,0,1,11
2024,1,0,0,0,0,1,1,14
1749,0,1,1,1,0,1,0,9
2624,1,0,1,0,1,1,1,14
451,0,0,0,1,1,1,1,1
3020,1,1,0,0,1,0,0,20
